ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1528.0,2016-09-05T13:05:11Z,122,71,35.2061360,-106.6131210
1528.2,2016-09-05T13:05:12Z,122,73,35.2061960,-106.6130780
1528.2,2016-09-05T13:05:13Z,122,72,35.2062570,-106.6130340
1528.0,2016-09-05T13:05:14Z,122,71,35.2063180,-106.6129870
1528.0,2016-09-05T13:05:15Z,122,73,35.2063780,-106.6129360
1528.2,2016-09-05T13:05:16Z,122,72,35.2064370,-106.6128860
1528.2,2016-09-05T13:05:17Z,122,73,35.2064950,-106.6128340
1528.2,2016-09-05T13:05:18Z,122,73,35.2065500,-106.6127800
1528.2,2016-09-05T13:05:19Z,122,73,35.2066040,-106.6127220
1528.4,2016-09-05T13:05:20Z,122,74,35.2066580,-106.6126640
1528.4,2016-09-05T13:05:21Z,122,74,35.2067090,-106.6126030
1528.2,2016-09-05T13:05:22Z,122,74,35.2067570,-106.6125420
1528.4,2016-09-05T13:05:23Z,122,75,35.2068010,-106.6124830
1528.4,2016-09-05T13:05:24Z,122,74,35.2068460,-106.6124210
1528.4,2016-09-05T13:05:25Z,122,74,35.2068930,-106.6123570
1528.4,2016-09-05T13:05:26Z,122,74,35.2069390,-106.6122920
1528.4,2016-09-05T13:05:27Z,122,74,35.2069840,-106.6122250
1528.4,2016-09-05T13:05:28Z,122,74,35.2070280,-106.6121560
1528.4,2016-09-05T13:05:29Z,122,73,35.2070710,-106.6120860
1528.4,2016-09-05T13:05:30Z,122,73,35.2071150,-106.6120150
1528.6,2016-09-05T13:05:31Z,122,75,35.2071570,-106.6119420
1528.6,2016-09-05T13:05:32Z,122,74,35.2071980,-106.6118690
1528.4,2016-09-05T13:05:33Z,122,73,35.2072370,-106.6117940
1528.4,2016-09-05T13:05:34Z,122,74,35.2072740,-106.6117190
1528.4,2016-09-05T13:05:35Z,122,75,35.2073100,-106.6116420
1528.4,2016-09-05T13:05:36Z,122,74,35.2073440,-106.6115630
1528.6,2016-09-05T13:05:37Z,122,74,35.2073760,-106.6114830
1528.4,2016-09-05T13:05:38Z,122,74,35.2074050,-106.6114030
1528.4,2016-09-05T13:05:39Z,118,75,35.2074320,-106.6113220
1528.6,2016-09-05T13:05:40Z,118,74,35.2074590,-106.6112390
1528.6,2016-09-05T13:05:41Z,118,76,35.2074870,-106.6111560
1528.6,2016-09-05T13:05:42Z,118,76,35.2075140,-106.6110730
1528.6,2016-09-05T13:05:43Z,118,76,35.2075390,-106.6109890
1528.4,2016-09-05T13:05:44Z,118,76,35.2075640,-106.6109040
1528.4,2016-09-05T13:05:45Z,118,77,35.2075890,-106.6108180
1528.4,2016-09-05T13:05:46Z,118,77,35.2076130,-106.6107320
1528.4,2016-09-05T13:05:47Z,118,78,35.2076360,-106.6106440
1528.4,2016-09-05T13:05:48Z,118,77,35.2076600,-106.6105570
1528.4,2016-09-05T13:05:49Z,118,78,35.2076870,-106.6104710
1528.4,2016-09-05T13:05:50Z,118,78,35.2077130,-106.6103850
1528.4,2016-09-05T13:05:51Z,118,77,35.2077400,-106.6103000
1528.4,2016-09-05T13:05:52Z,118,76,35.2077670,-106.6102150
1528.4,2016-09-05T13:05:53Z,118,76,35.2077930,-106.6101310
1528.4,2016-09-05T13:05:54Z,111,76,35.2078190,-106.6100460
1528.4,2016-09-05T13:05:55Z,111,78,35.2078450,-106.6099620
1528.4,2016-09-05T13:05:56Z,111,78,35.2078730,-106.6098780
1528.4,2016-09-05T13:05:57Z,111,76,35.2079010,-106.6097940
1528.6,2016-09-05T13:05:58Z,111,76,35.2079280,-106.6097100
1528.8,2016-09-05T13:05:59Z,111,77,35.2079550,-106.6096280
1528.8,2016-09-05T13:06:00Z,111,73,35.2079820,-106.6095470
1529.0,2016-09-05T13:06:01Z,111,74,35.2080080,-106.6094670
1529.0,2016-09-05T13:06:02Z,111,70,35.2080320,-106.6093870
1529.2,2016-09-05T13:06:03Z,111,71,35.2080550,-106.6093080
1529.4,2016-09-05T13:06:04Z,111,70,35.2080770,-106.6092300
1529.6,2016-09-05T13:06:05Z,111,68,35.2080990,-106.6091530
1530.0,2016-09-05T13:06:06Z,111,69,35.2081220,-106.6090780
1530.0,2016-09-05T13:06:07Z,111,68,35.2081440,-106.6090040
1530.2,2016-09-05T13:06:08Z,111,66,35.2081660,-106.6089300
1530.4,2016-09-05T13:06:09Z,111,66,35.2081860,-106.6088570
1530.6,2016-09-05T13:06:10Z,111,65,35.2082040,-106.6087830
1530.8,2016-09-05T13:06:11Z,111,66,35.2082210,-106.6087100
1531.2,2016-09-05T13:06:12Z,111,65,35.2082410,-106.6086370
1531.4,2016-09-05T13:06:13Z,111,66,35.2082620,-106.6085650
1531.4,2016-09-05T13:06:14Z,111,64,35.2082840,-106.6084930
1531.6,2016-09-05T13:06:15Z,111,64,35.2083050,-106.6084230
1531.8,2016-09-05T13:06:16Z,111,65,35.2083270,-106.6083520
1532.0,2016-09-05T13:06:17Z,111,65,35.2083490,-106.6082820
1532.4,2016-09-05T13:06:18Z,111,63,35.2083700,-106.6082100
1532.6,2016-09-05T13:06:19Z,111,63,35.2083920,-106.6081400
1532.8,2016-09-05T13:06:20Z,111,65,35.2084140,-106.6080700
1533.0,2016-09-05T13:06:21Z,111,65,35.2084360,-106.6080000
1533.2,2016-09-05T13:06:22Z,111,63,35.2084560,-106.6079280
1533.4,2016-09-05T13:06:23Z,111,65,35.2084750,-106.6078570
1533.6,2016-09-05T13:06:24Z,111,65,35.2084960,-106.6077860
1533.8,2016-09-05T13:06:25Z,111,65,35.2085200,-106.6077150
1534.0,2016-09-05T13:06:26Z,111,66,35.2085430,-106.6076440
1534.2,2016-09-05T13:06:27Z,111,66,35.2085660,-106.6075720
1534.0,2016-09-05T13:06:28Z,111,67,35.2085890,-106.6075000
1534.0,2016-09-05T13:06:29Z,111,67,35.2086110,-106.6074260
1534.0,2016-09-05T13:06:30Z,111,67,35.2086340,-106.6073520
1534.0,2016-09-05T13:06:31Z,111,67,35.2086570,-106.6072780
1534.2,2016-09-05T13:06:32Z,111,68,35.2086790,-106.6072030
1534.2,2016-09-05T13:06:33Z,111,69,35.2087020,-106.6071270
1534.2,2016-09-05T13:06:34Z,111,70,35.2087240,-106.6070480
1534.2,2016-09-05T13:06:35Z,111,72,35.2087450,-106.6069680
