ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon
1520.4,2016-09-03T10:36:55Z,78,81,35.2072530,-106.6117650
1520.4,2016-09-03T10:36:56Z,78,83,35.2072780,-106.6117100
1520.6,2016-09-03T10:36:57Z,78,83,35.2073020,-106.6116530
1520.2,2016-09-03T10:36:58Z,78,84,35.2073240,-106.6115930
1520.4,2016-09-03T10:36:59Z,78,84,35.2073470,-106.6115350
1520.4,2016-09-03T10:37:00Z,82,84,35.2073700,-106.6114770
1520.2,2016-09-03T10:37:01Z,82,0,35.2073910,-106.6114210
1520.2,2016-09-03T10:37:02Z,82,26,35.2074100,-106.6113650
1520.4,2016-09-03T10:37:03Z,82,84,35.2074270,-106.6113060
1520.6,2016-09-03T10:37:04Z,82,85,35.2074450,-106.6112440
1520.4,2016-09-03T10:37:05Z,82,89,35.2074650,-106.6111810
1520.4,2016-09-03T10:37:06Z,82,90,35.2074860,-106.6111160
1520.4,2016-09-03T10:37:07Z,82,90,35.2075070,-106.6110490
1520.4,2016-09-03T10:37:08Z,82,94,35.2075280,-106.6109810
1520.2,2016-09-03T10:37:09Z,82,39,35.2075490,-106.6109130
1520.2,2016-09-03T10:37:10Z,82,39,35.2075690,-106.6108460
1520.2,2016-09-03T10:37:11Z,82,39,35.2075910,-106.6107820
1520.2,2016-09-03T10:37:12Z,82,0,35.2076120,-106.6107180
1520.2,2016-09-03T10:37:13Z,82,0,35.2076300,-106.6106550
1520.2,2016-09-03T10:37:14Z,82,0,35.2076480,-106.6105920
1520.2,2016-09-03T10:37:15Z,82,10,35.2076660,-106.6105310
1520.6,2016-09-03T10:37:16Z,82,88,35.2076850,-106.6104680
1520.6,2016-09-03T10:37:17Z,82,91,35.2077030,-106.6104020
1520.2,2016-09-03T10:37:18Z,82,91,35.2077210,-106.6103350
1520.2,2016-09-03T10:37:19Z,82,91,35.2077390,-106.6102700
1520.2,2016-09-03T10:37:20Z,82,0,35.2077580,-106.6102070
1520.2,2016-09-03T10:37:21Z,82,0,35.2077760,-106.6101470
1520.4,2016-09-03T10:37:22Z,82,12,35.2077930,-106.6100860
1520.4,2016-09-03T10:37:23Z,82,88,35.2078110,-106.6100240
1520.4,2016-09-03T10:37:24Z,82,87,35.2078300,-106.6099610
1520.6,2016-09-03T10:37:25Z,82,89,35.2078490,-106.6098960
1520.4,2016-09-03T10:37:26Z,82,89,35.2078670,-106.6098320
1520.4,2016-09-03T10:37:27Z,82,43,35.2078830,-106.6097700
1520.6,2016-09-03T10:37:28Z,82,34,35.2079000,-106.6097090
1520.8,2016-09-03T10:37:29Z,82,85,35.2079170,-106.6096490
1520.8,2016-09-03T10:37:30Z,82,85,35.2079350,-106.6095890
1521.0,2016-09-03T10:37:31Z,82,85,35.2079550,-106.6095290
1521.2,2016-09-03T10:37:32Z,82,85,35.2079760,-106.6094680
1521.0,2016-09-03T10:37:33Z,82,86,35.2079950,-106.6094080
1521.2,2016-09-03T10:37:34Z,82,86,35.2080140,-106.6093490
1521.6,2016-09-03T10:37:35Z,82,26,35.2080320,-106.6092920
1521.6,2016-09-03T10:37:36Z,82,82,35.2080510,-106.6092360
1521.6,2016-09-03T10:37:37Z,82,78,35.2080690,-106.6091830
1521.6,2016-09-03T10:37:38Z,82,78,35.2080880,-106.6091270
1521.8,2016-09-03T10:37:39Z,82,79,35.2081040,-106.6090690
1522.2,2016-09-03T10:37:40Z,82,79,35.2081200,-106.6090110
1522.2,2016-09-03T10:37:41Z,78,79,35.2081370,-106.6089550
1522.4,2016-09-03T10:37:42Z,78,79,35.2081530,-106.6088980
