ele,time,extensions/TrackPointExtension/hr/__text,extensions/TrackPointExtension/cad/__text,_lat,_lon,,,,,
2034.6,2016-09-05T17:19:08Z,88,82,35.126269,-106.368405,,,,,
2034.8,2016-09-05T17:19:09Z,88,81,35.126201,-106.368441,,,,,
2034.6,2016-09-05T17:19:10Z,88,81,35.126134,-106.368476,,,,,
2034.4,2016-09-05T17:19:11Z,88,82,35.126067,-106.368515,,,,,
2034,2016-09-05T17:19:12Z,88,81,35.126001,-106.368555,,,,,
2033.8,2016-09-05T17:19:13Z,88,83,35.125933,-106.368593,,,,,
2034,2016-09-05T17:19:14Z,88,84,35.12586,-106.368631,,,,,
2033.8,2016-09-05T17:19:15Z,88,84,35.125788,-106.368669,,,,,
2033.6,2016-09-05T17:19:16Z,88,84,35.125716,-106.368708,,,,,
2033.2,2016-09-05T17:19:17Z,88,29,35.125645,-106.368746,,,,,
2032.8,2016-09-05T17:19:18Z,88,29,35.125576,-106.368784,,,,,
2032.6,2016-09-05T17:19:19Z,88,29,35.125508,-106.368822,,,,,
2032.6,2016-09-05T17:19:20Z,88,0,35.125439,-106.368859,,,,,
2032,2016-09-05T17:19:21Z,81,0,35.125371,-106.368896,,,,,
2032,2016-09-05T17:19:22Z,81,0,35.125303,-106.368934,,,,,
2031.8,2016-09-05T17:19:23Z,81,0,35.125235,-106.368972,,,,,
2031,2016-09-05T17:19:24Z,81,0,35.125168,-106.369009,,,,,
2030.8,2016-09-05T17:19:25Z,81,7,35.1251,-106.369048,,,,,
2030.6,2016-09-05T17:19:26Z,81,88,35.12503,-106.369087,,,,,
2030.4,2016-09-05T17:19:27Z,81,89,35.124958,-106.369131,,,,,
2031,2016-09-05T17:19:28Z,81,90,35.124885,-106.369171,,,,,
2030.8,2016-09-05T17:19:29Z,81,91,35.12481,-106.369212,,,,,
2030.6,2016-09-05T17:19:30Z,81,93,35.124734,-106.369254,,,,,
2030.6,2016-09-05T17:19:31Z,81,93,35.124655,-106.369294,,,,,
2030.4,2016-09-05T17:19:32Z,81,96,35.124575,-106.369336,,,,,
2029.8,2016-09-05T17:19:33Z,81,96,35.124497,-106.36938,,,,,
2029.2,2016-09-05T17:19:34Z,81,96,35.124421,-106.369425,,,,,
2028.6,2016-09-05T17:19:35Z,81,29,35.124344,-106.369467,,,,,
2028.4,2016-09-05T17:19:36Z,81,29,35.124268,-106.369509,,,,,
2028.2,2016-09-05T17:19:37Z,81,29,35.124191,-106.369552,,,,,
2028.4,2016-09-05T17:19:38Z,81,0,35.124115,-106.369595,,,,,
2028,2016-09-05T17:19:39Z,81,0,35.124039,-106.369636,,,,,
2027.4,2016-09-05T17:19:40Z,77,28,35.123962,-106.369676,,,,,
2028,2016-09-05T17:19:41Z,75,93,35.123886,-106.369718,,,,,
2027.8,2016-09-05T17:19:42Z,75,94,35.123809,-106.369763,,,,,
2027.2,2016-09-05T17:19:43Z,75,94,35.123732,-106.369806,,,,,
2026.2,2016-09-05T17:19:44Z,72,95,35.123654,-106.36985,,,,,
2026,2016-09-05T17:19:45Z,72,39,35.123577,-106.369894,,,,,
2025.6,2016-09-05T17:19:46Z,72,39,35.1235,-106.369938,,,,,
2025.4,2016-09-05T17:19:47Z,72,39,35.123424,-106.369981,,,,,
2025.6,2016-09-05T17:19:48Z,72,0,35.123349,-106.370022,,,,,
2025,2016-09-05T17:19:49Z,70,0,35.123273,-106.370063,,,,,
2025,2016-09-05T17:19:50Z,70,0,35.123199,-106.370104,,,,,
2024.6,2016-09-05T17:19:51Z,70,10,35.123125,-106.370144,,,,,
2024.8,2016-09-05T17:19:52Z,70,94,35.123048,-106.370184,,,,,
2024.6,2016-09-05T17:19:53Z,70,94,35.122968,-106.370227,,,,,
2025,2016-09-05T17:19:54Z,70,94,35.122889,-106.370269,,,,,
2025,2016-09-05T17:19:55Z,70,96,35.12281,-106.370313,,,,,
2024,2016-09-05T17:19:56Z,70,96,35.12273,-106.370358,,,,,
2023.8,2016-09-05T17:19:57Z,70,96,35.12265,-106.370402,,,,,
2023.8,2016-09-05T17:19:58Z,70,98,35.122569,-106.370447,,,,,
2024.2,2016-09-05T17:19:59Z,70,99,35.122488,-106.370492,,,,,
2023.6,2016-09-05T17:20:00Z,70,97,35.122408,-106.370538,,,,,
2022.4,2016-09-05T17:20:01Z,70,97,35.122328,-106.370582,,,,,
2022,2016-09-05T17:20:02Z,70,97,35.122247,-106.370625,,,,,
2021.8,2016-09-05T17:20:03Z,70,50,35.122167,-106.37067,,,,,
2021.6,2016-09-05T17:20:04Z,70,50,35.122088,-106.370717,,,,,
2021.6,2016-09-05T17:20:05Z,70,50,35.122009,-106.370761,,,,,
2020.6,2016-09-05T17:20:06Z,70,0,35.12193,-106.370801,,,,,
2020,2016-09-05T17:20:07Z,67,0,35.121852,-106.370839,,,,,
2019.4,2016-09-05T17:20:08Z,65,0,35.121773,-106.370873,,,,,
2018.8,2016-09-05T17:20:09Z,64,0,35.121693,-106.370905,,,,,
2018,2016-09-05T17:20:10Z,64,0,35.121612,-106.370933,,,,,
2017.2,2016-09-05T17:20:11Z,64,0,35.121531,-106.37096,,,,,
2017.2,2016-09-05T17:20:12Z,64,0,35.121448,-106.370983,,,,,
2017.2,2016-09-05T17:20:13Z,64,0,35.121365,-106.371003,,,,,
2017,2016-09-05T17:20:14Z,61,0,35.121282,-106.371021,,,,,
2016.8,2016-09-05T17:20:15Z,61,0,35.121199,-106.371036,,,,,
2016.2,2016-09-05T17:20:16Z,61,0,35.121115,-106.371048,,,,,
2016.2,2016-09-05T17:20:17Z,61,0,35.12103,-106.371058,,,,,
2015.8,2016-09-05T17:20:18Z,61,0,35.120945,-106.371067,,,,,
2015.6,2016-09-05T17:20:19Z,61,0,35.120859,-106.371073,,,,,
2015.4,2016-09-05T17:20:20Z,61,0,35.120772,-106.371078,,,,,
2015.2,2016-09-05T17:20:21Z,61,0,35.120684,-106.371084,,,,,
2015.4,2016-09-05T17:20:22Z,61,0,35.120596,-106.371089,,,,,
2015,2016-09-05T17:20:23Z,61,0,35.120507,-106.371092,,,,,
2014.4,2016-09-05T17:20:24Z,61,0,35.120419,-106.371095,,,,,
2013.4,2016-09-05T17:20:25Z,61,0,35.120332,-106.371097,,,,,
2013.2,2016-09-05T17:20:26Z,61,0,35.120245,-106.371098,,,,,
2012.8,2016-09-05T17:20:27Z,61,0,35.120159,-106.371101,,,,,
2013.2,2016-09-05T17:20:28Z,61,0,35.120075,-106.371104,,,,,
2014,2016-09-05T17:20:29Z,61,2,35.119992,-106.371107,,,,,
2013.6,2016-09-05T17:20:30Z,69,98,35.119909,-106.37111,,,,,
2013.4,2016-09-05T17:20:31Z,69,90,35.119827,-106.371113,,,,,
2013.8,2016-09-05T17:20:32Z,69,92,35.119744,-106.371117,,,,,
2013.6,2016-09-05T17:20:33Z,69,91,35.119661,-106.371121,,,,,
2013,2016-09-05T17:20:34Z,69,91,35.119578,-106.371128,,,,,
2011.6,2016-09-05T17:20:35Z,69,91,35.119496,-106.371138,,,,,
2011,2016-09-05T17:20:36Z,69,92,35.119414,-106.371147,,,,,
2011,2016-09-05T17:20:37Z,69,91,35.119331,-106.371159,,,,,
2010.4,2016-09-05T17:20:38Z,65,91,35.119248,-106.371175,,,,,
2009.6,2016-09-05T17:20:39Z,65,91,35.119167,-106.371193,,,,,
2009.4,2016-09-05T17:20:40Z,65,0,35.119086,-106.371211,,,,,
2009,2016-09-05T17:20:41Z,65,0,35.119008,-106.371232,,,,,
2009.8,2016-09-05T17:20:42Z,65,27,35.11893,-106.371256,,,,,
2009.8,2016-09-05T17:20:43Z,65,89,35.118852,-106.371282,,,,,
2009.6,2016-09-05T17:20:44Z,65,89,35.118775,-106.371311,,,,,
2009.8,2016-09-05T17:20:45Z,65,90,35.118697,-106.371341,,,,,
2010,2016-09-05T17:20:46Z,65,89,35.11862,-106.371373,,,,,
2009.6,2016-09-05T17:20:47Z,65,90,35.118543,-106.371407,,,,,
2009.8,2016-09-05T17:20:48Z,65,89,35.118467,-106.371442,,,,,
2009.6,2016-09-05T17:20:49Z,65,90,35.118391,-106.371479,,,,,
2009.4,2016-09-05T17:20:50Z,65,90,35.118316,-106.371519,,,,,
2009.2,2016-09-05T17:20:51Z,65,89,35.118242,-106.371561,,,,,
2009.2,2016-09-05T17:20:52Z,63,89,35.118169,-106.371606,,,,,
2008.6,2016-09-05T17:20:53Z,63,91,35.118097,-106.371651,,,,,
2008.6,2016-09-05T17:20:54Z,63,90,35.118025,-106.371698,,,,,
2009,2016-09-05T17:20:55Z,63,89,35.117954,-106.371746,,,,,
2008.8,2016-09-05T17:20:56Z,63,90,35.117884,-106.371797,,,,,
2008.4,2016-09-05T17:20:57Z,63,90,35.117816,-106.37185,,,,,
2008.4,2016-09-05T17:20:58Z,59,89,35.117748,-106.371904,,,,,
2008.4,2016-09-05T17:20:59Z,59,89,35.117681,-106.37196,,,,,
2008.4,2016-09-05T17:21:00Z,59,90,35.117615,-106.372018,,,,,
2008,2016-09-05T17:21:01Z,59,91,35.11755,-106.372078,,,,,
2008,2016-09-05T17:21:02Z,59,91,35.117485,-106.37214,,,,,
2008.4,2016-09-05T17:21:03Z,59,92,35.117418,-106.372202,,,,,
2008.6,2016-09-05T17:21:04Z,59,94,35.117352,-106.372266,,,,,
2008.8,2016-09-05T17:21:05Z,59,94,35.117286,-106.372331,,,,,
2008.6,2016-09-05T17:21:06Z,64,94,35.117218,-106.372396,,,,,
2008.4,2016-09-05T17:21:07Z,64,95,35.117149,-106.372459,,,,,
2008.8,2016-09-05T17:21:08Z,64,96,35.117079,-106.37252,,,,,
2008.4,2016-09-05T17:21:09Z,64,94,35.117008,-106.372577,,,,,
2008,2016-09-05T17:21:10Z,64,95,35.116935,-106.372634,,,,,
2007.6,2016-09-05T17:21:11Z,64,95,35.11686,-106.37269,,,,,
2006.8,2016-09-05T17:21:12Z,64,32,35.116784,-106.372744,,,,,
2006.2,2016-09-05T17:21:13Z,64,32,35.116709,-106.372793,,,,,
2007,2016-09-05T17:21:14Z,65,32,35.116632,-106.372838,,,,,
2007.2,2016-09-05T17:21:15Z,65,0,35.116556,-106.37288,,,,,
2006.8,2016-09-05T17:21:16Z,65,28,35.116479,-106.372921,,,,,
2006.6,2016-09-05T17:21:17Z,65,94,35.116401,-106.37296,,,,,
2006,2016-09-05T17:21:18Z,65,96,35.11632,-106.372994,,,,,
2006.2,2016-09-05T17:21:19Z,65,94,35.116239,-106.373027,,,,,
2006.2,2016-09-05T17:21:20Z,65,96,35.116157,-106.37306,,,,,
2005.8,2016-09-05T17:21:21Z,61,94,35.116075,-106.373093,,,,,
2005.6,2016-09-05T17:21:22Z,61,94,35.115994,-106.373124,,,,,
2005.4,2016-09-05T17:21:23Z,61,93,35.115913,-106.373156,,,,,
2005.2,2016-09-05T17:21:24Z,61,93,35.115832,-106.373187,,,,,
2004.8,2016-09-05T17:21:25Z,61,92,35.115752,-106.373219,,,,,
2005.2,2016-09-05T17:21:26Z,61,90,35.115673,-106.373251,,,,,
2005.8,2016-09-05T17:21:27Z,61,90,35.115595,-106.373283,,,,,
2004.8,2016-09-05T17:21:28Z,61,88,35.115516,-106.37331,,,,,
2005,2016-09-05T17:21:29Z,61,89,35.115438,-106.373336,,,,,
2004.4,2016-09-05T17:21:30Z,58,86,35.115361,-106.373358,,,,,
2003.8,2016-09-05T17:21:31Z,58,84,35.115286,-106.37338,,,,,
2003.8,2016-09-05T17:21:32Z,58,87,35.11521,-106.3734,,,,,
2004.2,2016-09-05T17:21:33Z,58,86,35.115133,-106.373417,,,,,
2004,2016-09-05T17:21:34Z,58,87,35.115055,-106.373432,,,,,
2004.2,2016-09-05T17:21:35Z,58,86,35.114977,-106.373444,,,,,
2004.8,2016-09-05T17:21:36Z,58,87,35.114899,-106.373455,,,,,
2004.8,2016-09-05T17:21:37Z,58,83,35.114822,-106.373463,,,,,
2004.8,2016-09-05T17:21:38Z,58,82,35.114746,-106.373468,,,,,
2004.8,2016-09-05T17:21:39Z,58,82,35.114672,-106.373473,,,,,
2004.2,2016-09-05T17:21:40Z,58,82,35.114597,-106.373478,,,,,
2003.8,2016-09-05T17:21:41Z,58,81,35.114522,-106.373484,,,,,
2004,2016-09-05T17:21:42Z,58,84,35.114447,-106.37349,,,,,
2003.6,2016-09-05T17:21:43Z,58,84,35.114371,-106.373497,,,,,
2003.4,2016-09-05T17:21:44Z,58,83,35.114295,-106.373504,,,,,
2003.6,2016-09-05T17:21:45Z,58,86,35.114218,-106.37351,,,,,
2004.2,2016-09-05T17:21:46Z,70,87,35.11414,-106.373518,,,,,
2004.2,2016-09-05T17:21:47Z,70,86,35.114062,-106.373529,,,,,
2003.6,2016-09-05T17:21:48Z,70,88,35.113983,-106.373542,,,,,
2003,2016-09-05T17:21:49Z,70,88,35.113904,-106.373558,,,,,
2003.6,2016-09-05T17:21:50Z,70,29,35.113825,-106.373577,,,,,
2002.8,2016-09-05T17:21:51Z,70,29,35.113746,-106.373598,,,,,
2001,2016-09-05T17:21:52Z,70,29,35.113668,-106.373622,,,,,
2000,2016-09-05T17:21:53Z,70,0,35.11359,-106.373649,,,,,
1999.2,2016-09-05T17:21:54Z,70,0,35.113512,-106.373678,,,,,
1999.2,2016-09-05T17:21:55Z,70,0,35.113434,-106.37371,,,,,
1999.2,2016-09-05T17:21:56Z,70,0,35.113356,-106.373745,,,,,
1999,2016-09-05T17:21:57Z,70,0,35.113279,-106.373778,,,,,
1998.6,2016-09-05T17:21:58Z,70,0,35.113201,-106.373811,,,,,
1997.8,2016-09-05T17:21:59Z,70,0,35.113126,-106.373845,,,,,
1997.4,2016-09-05T17:22:00Z,70,0,35.113051,-106.373878,,,,,
1997.2,2016-09-05T17:22:01Z,70,0,35.112977,-106.37391,,,,,
1997,2016-09-05T17:22:02Z,70,5,35.112905,-106.373943,,,,,
1996.6,2016-09-05T17:22:03Z,70,5,35.112833,-106.373976,,,,,
1996.2,2016-09-05T17:22:04Z,70,87,35.112761,-106.374007,,,,,
1995.8,2016-09-05T17:22:05Z,70,86,35.112686,-106.374035,,,,,
1995.6,2016-09-05T17:22:06Z,70,89,35.112609,-106.374062,,,,,
1995.2,2016-09-05T17:22:07Z,70,89,35.112529,-106.374089,,,,,
1994.4,2016-09-05T17:22:08Z,70,89,35.112449,-106.374112,,,,,
1993.8,2016-09-05T17:22:09Z,70,89,35.112368,-106.37413,,,,,
1993.4,2016-09-05T17:22:10Z,70,0,35.112286,-106.374147,,,,,
1993,2016-09-05T17:22:11Z,70,0,35.112204,-106.374161,,,,,
1992.6,2016-09-05T17:22:12Z,70,0,35.112121,-106.374173,,,,,
1993,2016-09-05T17:22:13Z,70,0,35.112038,-106.374183,,,,,
1993.2,2016-09-05T17:22:14Z,70,0,35.111953,-106.374186,,,,,
1992,2016-09-05T17:22:15Z,70,0,35.111869,-106.374187,,,,,
1991.4,2016-09-05T17:22:16Z,70,6,35.111786,-106.374185,,,,,
1990.6,2016-09-05T17:22:17Z,70,99,35.111703,-106.374181,,,,,
1990.2,2016-09-05T17:22:18Z,64,94,35.111618,-106.374178,,,,,
1989.6,2016-09-05T17:22:19Z,64,94,35.111531,-106.374174,,,,,
1989,2016-09-05T17:22:20Z,64,31,35.111442,-106.37417,,,,,
1988.6,2016-09-05T17:22:21Z,64,31,35.111351,-106.374165,,,,,
1988.2,2016-09-05T17:22:22Z,64,31,35.111259,-106.374161,,,,,
1987.8,2016-09-05T17:22:23Z,64,0,35.111168,-106.374157,,,,,
1987.6,2016-09-05T17:22:24Z,64,0,35.111077,-106.374154,,,,,
1987.4,2016-09-05T17:22:25Z,64,0,35.110988,-106.374152,,,,,
1986.8,2016-09-05T17:22:26Z,64,0,35.110899,-106.374148,,,,,
1987,2016-09-05T17:22:27Z,64,0,35.11081,-106.374142,,,,,
1986.4,2016-09-05T17:22:28Z,64,0,35.110723,-106.374137,,,,,
1986,2016-09-05T17:22:29Z,64,0,35.11064,-106.374134,,,,,
1985.8,2016-09-05T17:22:30Z,64,0,35.110559,-106.37413,,,,,
1986.2,2016-09-05T17:22:31Z,64,5,35.110479,-106.374126,,,,,
1986.6,2016-09-05T17:22:32Z,64,5,35.110398,-106.374121,,,,,
1986.2,2016-09-05T17:22:33Z,64,90,35.110318,-106.374117,,,,,
1985.6,2016-09-05T17:22:34Z,64,87,35.110238,-106.374116,,,,,
1985.8,2016-09-05T17:22:35Z,64,87,35.110159,-106.374117,,,,,
1985.4,2016-09-05T17:22:36Z,64,87,35.110081,-106.37412,,,,,
1985,2016-09-05T17:22:37Z,64,0,35.110002,-106.374124,,,,,
1984.8,2016-09-05T17:22:38Z,64,0,35.109924,-106.374128,,,,,
1984.6,2016-09-05T17:22:39Z,64,0,35.109845,-106.374133,,,,,
1984,2016-09-05T17:22:40Z,64,0,35.109767,-106.374141,,,,,
1983.8,2016-09-05T17:22:41Z,64,24,35.109689,-106.374148,,,,,
1983.8,2016-09-05T17:22:42Z,64,94,35.109608,-106.374158,,,,,
1984,2016-09-05T17:22:43Z,64,94,35.109526,-106.374168,,,,,
1984.2,2016-09-05T17:22:44Z,64,94,35.109442,-106.374177,,,,,
1984.2,2016-09-05T17:22:45Z,64,0,35.10936,-106.374186,,,,,
1983.8,2016-09-05T17:22:46Z,64,0,35.109279,-106.374194,,,,,
1983.2,2016-09-05T17:22:47Z,64,0,35.1092,-106.374203,,,,,
1982.8,2016-09-05T17:22:48Z,64,0,35.109121,-106.37421,,,,,
1983,2016-09-05T17:22:49Z,64,0,35.109045,-106.374217,,,,,
1983,2016-09-05T17:22:50Z,64,0,35.108972,-106.374226,,,,,
1982.8,2016-09-05T17:22:51Z,64,0,35.108899,-106.374235,,,,,
1983.2,2016-09-05T17:22:52Z,64,0,35.108827,-106.37424,,,,,
1983,2016-09-05T17:22:53Z,64,6,35.108754,-106.374242,,,,,
1983,2016-09-05T17:22:54Z,64,80,35.108682,-106.374244,,,,,
1983,2016-09-05T17:22:55Z,64,81,35.108607,-106.374245,,,,,
1982.4,2016-09-05T17:22:56Z,64,83,35.108532,-106.374244,,,,,
1982.2,2016-09-05T17:22:57Z,64,83,35.108456,-106.374242,,,,,
1981.8,2016-09-05T17:22:58Z,64,83,35.108381,-106.374238,,,,,
1981.8,2016-09-05T17:22:59Z,64,0,35.108307,-106.374234,,,,,
1981.8,2016-09-05T17:23:00Z,64,0,35.108234,-106.37423,,,,,
1981.8,2016-09-05T17:23:01Z,64,0,35.108163,-106.374224,,,,,
1981.6,2016-09-05T17:23:02Z,64,0,35.108093,-106.37422,,,,,
1981.8,2016-09-05T17:23:03Z,64,0,35.108023,-106.374215,,,,,
1981.4,2016-09-05T17:23:04Z,64,0,35.107952,-106.374208,,,,,
1980.8,2016-09-05T17:23:05Z,64,0,35.107881,-106.374198,,,,,
1980.4,2016-09-05T17:23:06Z,64,0,35.107809,-106.374186,,,,,
1980.4,2016-09-05T17:23:07Z,64,0,35.107736,-106.374175,,,,,
1980,2016-09-05T17:23:08Z,64,0,35.107662,-106.374164,,,,,
1979.8,2016-09-05T17:23:09Z,64,0,35.107588,-106.374153,,,,,
1979.8,2016-09-05T17:23:10Z,64,0,35.107513,-106.374142,,,,,
1980.2,2016-09-05T17:23:11Z,64,0,35.107437,-106.374133,,,,,
1979.8,2016-09-05T17:23:12Z,64,0,35.107361,-106.374126,,,,,
1979,2016-09-05T17:23:13Z,64,0,35.107285,-106.374121,,,,,
1978.6,2016-09-05T17:23:14Z,64,0,35.107206,-106.374116,,,,,
1978.2,2016-09-05T17:23:15Z,64,0,35.107126,-106.374114,,,,,
1978.2,2016-09-05T17:23:16Z,64,0,35.107045,-106.374114,,,,,
1978.2,2016-09-05T17:23:17Z,64,0,35.106961,-106.374116,,,,,
1977.6,2016-09-05T17:23:18Z,64,0,35.106876,-106.37412,,,,,
1976.4,2016-09-05T17:23:19Z,64,0,35.106791,-106.374127,,,,,
1976,2016-09-05T17:23:20Z,64,0,35.106705,-106.374137,,,,,
1976,2016-09-05T17:23:21Z,63,0,35.106618,-106.374149,,,,,
1975.4,2016-09-05T17:23:22Z,63,0,35.106531,-106.374164,,,,,
1974.8,2016-09-05T17:23:23Z,63,0,35.106445,-106.374181,,,,,
1974.2,2016-09-05T17:23:24Z,63,0,35.106359,-106.3742,,,,,
1973.6,2016-09-05T17:23:25Z,63,0,35.106274,-106.374219,,,,,
1973.2,2016-09-05T17:23:26Z,63,0,35.106191,-106.374242,,,,,
1973.2,2016-09-05T17:23:27Z,63,0,35.106108,-106.374268,,,,,
1973.2,2016-09-05T17:23:28Z,63,0,35.106027,-106.374294,,,,,
1973.4,2016-09-05T17:23:29Z,63,0,35.105949,-106.374323,,,,,
1973.2,2016-09-05T17:23:30Z,63,0,35.105874,-106.374353,,,,,
1973.2,2016-09-05T17:23:31Z,63,0,35.105801,-106.374384,,,,,
1973.4,2016-09-05T17:23:32Z,63,0,35.10573,-106.374415,,,,,
1973.4,2016-09-05T17:23:33Z,63,85,35.105659,-106.37445,,,,,
1973,2016-09-05T17:23:34Z,63,86,35.10559,-106.374487,,,,,
1972.6,2016-09-05T17:23:35Z,63,86,35.10552,-106.374524,,,,,
1971.8,2016-09-05T17:23:36Z,63,86,35.10545,-106.374565,,,,,
1971.6,2016-09-05T17:23:37Z,63,86,35.10538,-106.374606,,,,,
1971.4,2016-09-05T17:23:38Z,63,87,35.10531,-106.374649,,,,,
1971.2,2016-09-05T17:23:39Z,63,89,35.105239,-106.374696,,,,,
1971.2,2016-09-05T17:23:40Z,63,88,35.105169,-106.374745,,,,,
1971,2016-09-05T17:23:41Z,63,91,35.105099,-106.374796,,,,,
1970.6,2016-09-05T17:23:42Z,63,92,35.105029,-106.37485,,,,,
1970.2,2016-09-05T17:23:43Z,63,91,35.104959,-106.374904,,,,,
1970,2016-09-05T17:23:44Z,63,91,35.104889,-106.374959,,,,,
1969.8,2016-09-05T17:23:45Z,63,91,35.104823,-106.375016,,,,,
1969.6,2016-09-05T17:23:46Z,63,0,35.104759,-106.375075,,,,,
1969.2,2016-09-05T17:23:47Z,63,0,35.104698,-106.375132,,,,,
1969.4,2016-09-05T17:23:48Z,63,14,35.104639,-106.37519,,,,,
1969.2,2016-09-05T17:23:49Z,63,84,35.104581,-106.375249,,,,,
1969.2,2016-09-05T17:23:50Z,63,84,35.104525,-106.375308,,,,,
1969,2016-09-05T17:23:51Z,63,81,35.104472,-106.37537,,,,,
1969.2,2016-09-05T17:23:52Z,63,82,35.104418,-106.375432,,,,,
1969.2,2016-09-05T17:23:53Z,63,80,35.104365,-106.375493,,,,,
1969.4,2016-09-05T17:23:54Z,63,79,35.104315,-106.375555,,,,,
1969.4,2016-09-05T17:23:55Z,63,79,35.104267,-106.375619,,,,,
1969.8,2016-09-05T17:23:56Z,63,78,35.104221,-106.375683,,,,,
1969.8,2016-09-05T17:23:57Z,63,78,35.104177,-106.375744,,,,,
1969.8,2016-09-05T17:23:58Z,63,59,35.104136,-106.375804,,,,,
1969.8,2016-09-05T17:23:59Z,63,71,35.104096,-106.375865,,,,,
1969.8,2016-09-05T17:24:00Z,63,72,35.104054,-106.375927,,,,,
1970,2016-09-05T17:24:01Z,63,71,35.104013,-106.375989,,,,,
1970.2,2016-09-05T17:24:02Z,63,74,35.103973,-106.376054,,,,,
1970.8,2016-09-05T17:24:03Z,63,71,35.103935,-106.376118,,,,,
1971,2016-09-05T17:24:04Z,63,72,35.103897,-106.376181,,,,,
1971.8,2016-09-05T17:24:05Z,63,69,35.10386,-106.376244,,,,,
1972,2016-09-05T17:24:06Z,63,67,35.103826,-106.376304,,,,,
1971.8,2016-09-05T17:24:07Z,63,67,35.103793,-106.37636,,,,,
1971.8,2016-09-05T17:24:08Z,63,76,35.103763,-106.376414,,,,,
1971.6,2016-09-05T17:24:09Z,63,78,35.103731,-106.37647,,,,,
1971.8,2016-09-05T17:24:10Z,63,78,35.103699,-106.376525,,,,,
1971.8,2016-09-05T17:24:11Z,63,78,35.103668,-106.37658,,,,,
1972.2,2016-09-05T17:24:12Z,63,78,35.103636,-106.376634,,,,,
1971.8,2016-09-05T17:24:13Z,63,79,35.103604,-106.376689,,,,,
1972.8,2016-09-05T17:24:14Z,64,78,35.103573,-106.376746,,,,,
1973.4,2016-09-05T17:24:15Z,64,75,35.103542,-106.376801,,,,,
1973.8,2016-09-05T17:24:16Z,64,77,35.103511,-106.376856,,,,,
1973.6,2016-09-05T17:24:17Z,64,74,35.103481,-106.37691,,,,,
1973.6,2016-09-05T17:24:18Z,64,73,35.103451,-106.376963,,,,,
1974.4,2016-09-05T17:24:19Z,64,72,35.103421,-106.377014,,,,,
1973.6,2016-09-05T17:24:20Z,64,72,35.103391,-106.377064,,,,,
1973.4,2016-09-05T17:24:21Z,61,71,35.10336,-106.377115,,,,,
1973.8,2016-09-05T17:24:22Z,61,73,35.103329,-106.377165,,,,,
1974,2016-09-05T17:24:23Z,61,73,35.103296,-106.377217,,,,,
1974,2016-09-05T17:24:24Z,61,76,35.103262,-106.377269,,,,,
1974.4,2016-09-05T17:24:25Z,61,76,35.103228,-106.377319,,,,,
1974.6,2016-09-05T17:24:26Z,61,76,35.103192,-106.377369,,,,,
1974.8,2016-09-05T17:24:27Z,61,77,35.103157,-106.377416,,,,,
1975,2016-09-05T17:24:28Z,61,79,35.103119,-106.377464,,,,,
1975,2016-09-05T17:24:29Z,61,77,35.103079,-106.37751,,,,,
1975.4,2016-09-05T17:24:30Z,61,79,35.103037,-106.377555,,,,,
1975.6,2016-09-05T17:24:31Z,55,80,35.102995,-106.3776,,,,,
1975.6,2016-09-05T17:24:32Z,55,79,35.102951,-106.377643,,,,,
1975.8,2016-09-05T17:24:33Z,51,79,35.102906,-106.377684,,,,,
1975.6,2016-09-05T17:24:34Z,51,81,35.102859,-106.377725,,,,,
1975.6,2016-09-05T17:24:35Z,51,83,35.102812,-106.377765,,,,,
1975.6,2016-09-05T17:24:36Z,51,84,35.102763,-106.377803,,,,,
1975.8,2016-09-05T17:24:37Z,51,85,35.102712,-106.377838,,,,,
1975.8,2016-09-05T17:24:38Z,51,86,35.102661,-106.377873,,,,,
1975.6,2016-09-05T17:24:39Z,51,87,35.102608,-106.377908,,,,,
1975.8,2016-09-05T17:24:40Z,51,89,35.102552,-106.377943,,,,,
1975.8,2016-09-05T17:24:41Z,51,90,35.102494,-106.377976,,,,,
1975.6,2016-09-05T17:24:42Z,51,91,35.102435,-106.378008,,,,,
1975.4,2016-09-05T17:24:43Z,51,91,35.102373,-106.378036,,,,,
1975.4,2016-09-05T17:24:44Z,51,93,35.10231,-106.378063,,,,,
1975.4,2016-09-05T17:24:45Z,51,86,35.102244,-106.378089,,,,,
1975.2,2016-09-05T17:24:46Z,51,79,35.102177,-106.378115,,,,,
1975,2016-09-05T17:24:47Z,51,81,35.102108,-106.37814,,,,,
1975,2016-09-05T17:24:48Z,51,84,35.102035,-106.378165,,,,,
1974.8,2016-09-05T17:24:49Z,51,87,35.101959,-106.378192,,,,,
1974.8,2016-09-05T17:24:50Z,51,89,35.101881,-106.378218,,,,,
1974.6,2016-09-05T17:24:51Z,51,89,35.101803,-106.378245,,,,,
1974.6,2016-09-05T17:24:52Z,51,46,35.101725,-106.378272,,,,,
1974.4,2016-09-05T17:24:53Z,51,46,35.101649,-106.378298,,,,,
1974.4,2016-09-05T17:24:54Z,50,46,35.101575,-106.378324,,,,,
1974.4,2016-09-05T17:24:55Z,50,0,35.101505,-106.378351,,,,,
1974.6,2016-09-05T17:24:56Z,50,24,35.101435,-106.378376,,,,,
1974.4,2016-09-05T17:24:57Z,50,79,35.101364,-106.378399,,,,,
1974.6,2016-09-05T17:24:58Z,50,80,35.101295,-106.378423,,,,,
1974.8,2016-09-05T17:24:59Z,50,81,35.101226,-106.37845,,,,,
